,Unnamed: 0,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year;
166568,11000,0.059000000000000004,['Jaime Y Los Chamacos'],0.73,203547,0.884,0,0M8hcBl3io0Ts4Q9ZA4kK6,9.559999999999999e-05,5,0.0661,-7.622000000000001,1,Yolanda,33,2000-04-25,0.0377,91.728,0.9740000000000001,2000;
166569,11001,0.961,['Wes Montgomery'],0.575,442400,0.28300000000000003,0,1xlNWhgv6MgVKvGK3ZXauZ,0.204,5,0.10400000000000001,-13.333,0,West Coast Blues,39,2000-01-01,0.0457,152.929,0.659,2000;
"166570,11002,0.263,""[""""Liran' Roll""""]"",0.348,215800,0.535,0,25vbrI0cEs9jBNhTXroJYM,0.0,0,0.0948,-7.2639999999999985,1,En Dos,46,2000,0.0317,143.60299999999995,0.629,2000";
166571,11003,0.0917,['Conjunto Primavera'],0.637,183707,0.544,0,45TWe8gi8EhRzCRC1dtMsm,0.0913,7,0.0646,-8.715,0,Jugando Al Amor,44,2000-01-01,0.027000000000000003,98.226,0.262,2000;
"166572,11004,0.457,""[""""Los Freddy's""""]"",0.638,166813,0.349,0,5HUXSbMwR3wRlJQ5JwJRXF,0.0,9,0.0668,-8.247,0,Tu inolvidable sonrisa - Con banda,40,2000-07-17,0.0301,103.081,0.94,2000";
166573,11005,0.9570000000000001,['Jill Scott'],0.301,102280,0.0654,0,1MOAgfNFslmaHFY3RchuIx,4.74e-05,1,0.0954,-16.461,0,I Think It's Better,33,2000-07-18,0.047,175.768,0.0578,2000;
166574,11006,0.185,['Matchbox Twenty'],0.43799999999999994,273907,0.56,0,4irfl7MbuIPJB0OU8mPs88,0.0,6,0.2,-7.309,0,Leave,37,2000-05-23,0.0336,81.22,0.4920000000000001,2000;
166575,11007,0.0157,['3 Doors Down'],0.379,261960,0.9009999999999999,0,5EeQ940KC0N4JCNLPIdRd1,8.39e-05,4,0.0779,-5.777,1,Down Poison,37,2000,0.0522,169.97,0.596,2000;
166576,11008,0.0285,['Bi-2'],0.33,292027,0.9129999999999999,0,7a2tITrS5LZtlefeZscRFf,0.00548,7,0.34600000000000003,-2.21,0,Полковнику никто не пишет,57,2000-05-08,0.045,175.91299999999995,0.294,2000;
166577,11009,0.21600000000000005,['god'],0.8029999999999999,242333,0.431,0,2OFK4w8BI3gU4kn0ieHSJc,0.0,4,0.0864,-8.271,0,거짓말 Lie,41,2000-11-15,0.32799999999999996,133.861,0.561,2000;
"166578,11010,0.00398,""['JAY-Z', 'R. Kelly']"",0.797,295960,0.586,1,2mipgXZMxEju9GLP7U1LOp,0.0,1,0.0523,-4.9910000000000005,0,Guilty Until Proven Innocent,36,2000-10-31,0.25,99.085,0.414,2000";
166579,11011,0.49,['Los Razos'],0.6609999999999999,201320,0.473,0,4nwcbh596oU4WHqXS7TeDN,1.01e-05,5,0.0906,-7.291,1,El Hijo De La Huesuda,36,2000-01-01,0.063,114.956,0.966,2000;
166580,11012,0.5,['Wilfrido Vargas'],0.723,249813,0.8740000000000001,0,5mCvkhkAvwNnUsIt2PN9Al,0.0,7,0.0877,-4.37,1,Abusadora,42,2000-06-06,0.0566,155.109,0.8270000000000001,2000;
166581,11013,0.35200000000000004,['New Direction'],0.39,456667,0.584,0,06F9lzR4cxzb9PKvyh8DKz,0.0,5,0.0569,-8.449,0,Hold Out,33,2000-09-19,0.0549,81.533,0.22,2000;
"166582,11014,0.871,""['Olov Helge', 'Alan Menken', 'Gävle Symphony Orchestra', 'Hans Ek']"",0.573,211267,0.387,0,16Ry1eKtKGCYXgb3ULVLaO,0.664,10,0.107,-16.504,1,The Little Mermaid: Under the Sea (arr. for orchestra),38,2000-01-01,0.0395,93.727,0.818,2000";
166583,11015,0.000535,['Modest Mouse'],0.40399999999999997,134240,0.857,0,5JIdzOHynj0wI8tpvd15Ug,0.195,11,0.0994,-5.278,0,What People Are Made Of,34,2000-06-13,0.0548,165.843,0.54,2000;
166584,11016,0.122,['Capone-N-Noreaga'],0.8,268933,0.787,1,7h7nFtB7QlL1Gc9m203Y0z,0.0,10,0.188,-5.46,0,Y'all Don't Wanna,39,2000-11-21,0.332,92.72399999999999,0.768,2000;
"166585,11017,0.522,""['Fred Hammond', 'Radical For Christ']"",0.499,378187,0.685,0,6j8k5yjxYXg5zxDOPoii5K,0.0,5,0.564,-4.499,1,When You Praise,33,2000-04-18,0.0613,112.854,0.42200000000000004,2000";
166586,11018,0.000198,['AFI'],0.41200000000000003,184160,0.9570000000000001,0,1PzXACkaohcYjcWTZx4lWR,0.0019199999999999998,6,0.305,-4.23,0,Of Greetings And Goodbyes,35,2000-01-01,0.057999999999999996,109.948,0.557,2000;
"166587,11019,0.0149,""['Ghostface Killah', 'Superb']"",0.7490000000000001,245627,0.6509999999999999,0,36QdFkp8dv0i5QXMO257qU,0.0,8,0.358,-6.358,0,Ghost Deini (feat. Superb),36,2000-02-08,0.306,91.712,0.413,2000";
166588,11020,0.00413,['Rage Against The Machine'],0.349,174333,0.93,1,3CaGgDsUuBw69wSWtTA8gk,0.0517,0,0.506,-3.575,1,In My Eyes,40,2000-12-05,0.114,113.05,0.466,2000;
"166589,11021,0.0287,""['Nelly', 'St. Lunatics']"",0.887,327267,0.5539999999999999,1,5wnFU6UbMvNzNNKxQIWt3b,1.48e-06,2,0.977,-6.17,1,Steal The Show,35,2000-06-27,0.358,90.84,0.6920000000000001,2000";
166590,11022,0.958,['Doc Watson'],0.461,161667,0.127,0,7MjYIqk3plWn2CHz9SFozd,0.000258,2,0.691,-18.864,1,The Riddle Song,36,2000-04-05,0.0324,139.921,0.53,2000;
166591,11023,0.0447,['Pearl Jam'],0.38799999999999996,306840,0.726,0,1Tnixg8lMEydzmBsZzxQpR,0.113,7,0.213,-6.9110000000000005,1,Light Years,44,2000-05-16,0.0341,205.07,0.746,2000;
"166592,11024,0.986,""['Frédéric Chopin', 'Idil Biret']"",0.359,441000,0.165,0,4OCcW1biaIhpot1Rke6DF3,0.8959999999999999,8,0.102,-19.823,1,""Polonaise No. 6 in A-Flat Major, Op. 53, """"Heroic"""""",42,2000-01-21,0.0337,98.074,0.205,2000";
166593,11025,0.00396,['Marilyn Manson'],0.444,247867,0.573,1,0dbRluMsv9I0FAnTIaGeUC,0.39899999999999997,9,0.4370000000000001,-8.162,0,In The Shadow Of The Valley Of Death,41,2000-11-11,0.0297,138.026,0.257,2000;
"166594,11026,0.349,""['Lata Mangeshkar', 'Udit Narayan', 'Udbhav', 'Manohar Shetty', 'Ishaan', 'Shweta Pandit', 'Sonali Bhatawdekar', 'Pritha Mazumdar', 'Shah Rukh Khan']"",0.792,422713,0.635,0,16XEVyPh5NT31CAAqPbxQF,5.92e-06,7,0.324,-13.94,0,Aankhein Khuli,52,2000-08-27,0.0863,122.00399999999999,0.648,2000";
166595,11027,0.000781,['blink-182'],0.247,158000,0.955,1,2TC7B6UF5v8ZWMNo6Oib8v,0.0,9,0.535,-4.712,1,Don't Leave Me - Live/1999,39,2000,0.183,165.778,0.35,2000;
166596,11028,0.8270000000000001,['The Laurie Berkner Band'],0.711,61240,0.496,0,4Q4gRCgWKcrvEb3FHKPV2F,0.0,0,0.0739,-11.418,1,Down Down Baby,34,2000,0.879,139.602,0.6559999999999999,2000;
166597,11029,0.11900000000000001,['Jay Chou'],0.633,206507,0.479,0,4uo0yc1LVrGq3nRjAEGiWU,0.0,2,0.233,-10.148,1,伊斯坦堡,43,2000-11-06,0.0428,78.96300000000002,0.19699999999999998,2000;
166598,11030,0.688,['Explosions In The Sky'],0.348,328893,0.659,0,55Ibr1Mmig7YenLCB1WlLX,0.937,4,0.245,-10.748,0,Glittering Blackness - Remastered,37,2000-01-17,0.0294,116.66,0.188,2000;
166599,11031,0.5720000000000001,['Aesop Rock'],0.6970000000000001,224520,0.7040000000000001,0,2JiCfJWO5n5oNBSvtDMBU1,0.0,1,0.0969,-8.703,0,Commencement At the Obedience Academy,35,2000-09-05,0.461,86.03299999999999,0.7020000000000001,2000;
166600,11032,0.34,['Plus One'],0.633,180040,0.614,0,4sllGTsk0WBLZwdqmjfSmA,0.0,9,0.15,-7.282,1,Here in My Heart,49,2000-05-12,0.0247,85.98100000000002,0.38,2000;
166601,11033,0.0329,['AC/DC'],0.541,226333,0.696,0,7lrBHMaXy0klQR4KFZuwAs,0.00315,2,0.0593,-3.988,1,Satellite Blues,45,2000-02-25,0.0638,118.90100000000001,0.7859999999999999,2000;
166602,11034,0.00884,['Ryan Adams'],0.4970000000000001,192732,0.21899999999999997,0,2xogiMuoVDFDKpxgZpmPfQ,2.410000000000001e-05,6,0.0976,-12.880999999999998,1,My Winding Wheel,37,2000-09-05,0.032,94.083,0.231,2000;
166603,11035,0.024,['Mindless Self Indulgence'],0.7120000000000001,79880,0.9279999999999999,1,5z9eKDvITXISKFRNwwDlGC,0.0301,0,0.0663,-10.031,1,Boomin',36,2000-02-11,0.084,112.932,0.593,2000;
166604,11036,0.884,['The Avalanches'],0.499,139987,0.341,0,63grpdfs3XAgbsTiYAGOI8,0.0389,6,0.19899999999999998,-12.030999999999999,0,Tonight May Have To Last Me All My Life,35,2000-01-01,0.0556,162.941,0.253,2000;
166605,11037,0.5660000000000001,['Blue States'],0.706,304333,0.52,0,6L90mFjGeLu3rsGddZpttR,0.857,8,0.158,-7.496,0,Your Girl,43,2000-09-03,0.028999999999999998,108.994,0.354,2000;
166606,11038,0.0601,['The Intruders'],0.682,395560,0.838,0,6w78EYmzcbMPpgtBh7675D,0.0,1,0.599,-7.818,0,I'll Always Love My Mama,35,2000-07-28,0.0634,119.619,0.856,2000;
166607,11039,0.00011599999999999999,['Disturbed'],0.589,191960,0.983,0,7vSLczWXW1fHRlngshcwS6,0.00198,10,0.0627,-2.521,0,Voices,37,2000-03-07,0.121,110.007,0.469,2000;
166608,11040,0.0362,['Pearl Jam'],0.24100000000000002,321293,0.508,0,1pNSYQkmeFSqsSOGwwxs5L,0.599,9,0.16699999999999998,-9.791,1,Nothing As It Seems,43,2000-05-16,0.0275,140.627,0.0445,2000;
166609,11041,0.179,['Los inquietos del vallenato'],0.713,267613,0.659,0,33nftGsbf6Z9KiQP8JS9cH,0.0,7,0.136,-4.644,1,Primavera Azul,32,2000-04-03,0.0301,137.997,0.894,2000;
166610,11042,0.0485,['Blue October'],0.513,295000,0.8490000000000001,1,5xPnXzhPOB8KLNa0nXNg00,0.0,0,0.0811,-5.468999999999999,1,Independently Happy,34,2000-01-01,0.0415,87.119,0.452,2000;
166611,11043,0.858,['Rodney Carrington'],0.4370000000000001,206640,0.5660000000000001,1,7cSfBBsQXDTqF4MRpwCxgR,0.0,4,0.872,-13.306,1,A Dozen Roses - Live,36,2000-01-01,0.903,171.22299999999996,0.423,2000;
166612,11044,0.0248,['Texas'],0.5760000000000001,230640,0.841,0,7zTbBG1yo6VUHbcqT2pAke,3.6000000000000007e-06,0,0.115,-5.7170000000000005,1,Inner Smile,51,2000-10-15,0.0386,106.01,0.652,2000;
166613,11045,0.139,['Ramon Ayala Y Sus Bravos Del Norte'],0.76,159613,0.46399999999999997,0,73qJC6dq8IBNJHP5wINzew,0.000206,10,0.278,-7.672999999999999,1,El Tonto Que Te Amo,32,2000-04-18,0.191,179.74200000000005,0.904,2000;
166614,11046,0.731,['Carol Banawa'],0.513,245032,0.419,0,0uqx4nyviFLIYyK4R7bZxI,0.00484,4,0.138,-10.013,1,Bakit 'Di Totohanin,51,2000-01-01,0.0268,159.485,0.18600000000000005,2000;
166615,11047,0.0893,['Elvis Martinez'],0.9470000000000001,211227,0.565,0,4AKtpixRxtQQhy7OCYJbhL,6.73e-06,11,0.13699999999999998,-6.6610000000000005,1,Tu Secreto,38,2000-05-01,0.0519,129.92600000000002,0.965,2000;
166616,11048,0.24600000000000002,['The Max Band'],0.648,281760,0.838,0,6Y8KiDjw73vlyoeaAwg26K,0.00011399999999999999,9,0.0582,-6.267,1,Morena Ven,38,2000,0.11,75.20100000000002,0.667,2000;
"166617,11049,0.78,""['Alan Menken', 'Anders Soldh', 'Gävle Symphony Orchestra', 'Alexander Hanson']"",0.345,176240,0.284,0,0b0k4dwKimAo5LyICQoai4,0.868,9,0.12,-16.333,0,Aladdin: Prince Ali (arr. for orchestra),37,2000-01-01,0.0489,85.307,0.76,2000";
166618,11050,0.39299999999999996,['Yoskar Sarante'],0.915,279400,0.6,0,0p0fvQgOyFY4N6TAVGbn5m,0.0,6,0.10099999999999999,-6.966,1,No Te Detengas,36,2000,0.0431,140.99200000000005,0.934,2000;
166619,11051,0.00037200000000000004,['Through The Eyes of the Dead'],0.307,327373,0.9840000000000001,0,14UBnd1q3tXD3I3Gz1F4CO,0.76,1,0.0996,-4.33,0,Two Inches from a Main Artery,34,2000-10-10,0.223,116.311,0.284,2000;
"166620,11052,0.0009310000000000001,""['Ice Cube', 'Mack 10', 'Ms. Toi']"",0.9470000000000001,259088,0.853,1,4NTn0Yo8hTGW5tbBANBzfh,0.0,1,0.0502,-4.489,0,You Can Do It,44,2000-02-29,0.16399999999999998,99.887,0.887,2000";
"166621,11053,0.419,""['Phil Collins', 'Anders Soldh', 'Gävle Symphony Orchestra', 'Alexander Hanson']"",0.34299999999999997,246573,0.313,0,4ufCYDnUoWKEszXfuxmg8r,0.852,0,0.0958,-15.86,1,Tarzan (arr. A. Soldh): Tarzan: You'll Be in My Heart (arr. for orchestra),38,2000-01-01,0.0271,98.803,0.282,2000";
166622,11054,0.264,['Carl Thomas'],0.625,211427,0.48100000000000004,0,09PHKY9BV6zm663CM4ABel,0.0,7,0.511,-9.169,1,Giving You All My Love,33,2000-04-18,0.0563,143.14,0.603,2000;
166623,11055,0.0749,['Musiq Soulchild'],0.606,297800,0.532,0,0fqKsU4Hsnb0oKlyjat9da,0.0,8,0.0581,-8.916,1,143,33,2000-01-01,0.0464,87.82700000000001,0.19899999999999998,2000;
166624,11056,0.312,['Los Razos'],0.639,163253,0.812,0,0j23au7swIwFrbdZUsVGVE,0.0,9,0.23600000000000002,-6.568,1,Michoacano Hasta el Troncon,35,2000-09-26,0.0742,123.448,0.8290000000000001,2000;
166625,11057,0.0156,['Los Rabanes'],0.7709999999999999,186360,0.9079999999999999,0,1tKhxYivy440ktVPLo6unM,0.0,0,0.317,-5.033,1,Perfidia,32,2000-09-12,0.0359,126.06299999999999,0.836,2000;
166626,11058,0.83,['Marco Antonio Muñiz'],0.465,147000,0.402,0,1wxuVnIji16isok2ciclJb,2.22e-05,3,0.1,-10.606,1,El Despertar,48,2000-12-01,0.0384,104.071,0.531,2000;
166627,11059,0.009340000000000001,['Elliott Smith'],0.461,304400,0.584,0,3aU2ui8JQOtmgHYH0g1qFL,0.00139,6,0.6809999999999999,-8.498,0,Happiness/The Gondola Man,36,2000-01-01,0.0322,75.913,0.22,2000;
166628,11060,6.0299999999999995e-05,['Gojira'],0.332,297402,0.691,0,3etE2trdXu0PFpTNPrvAPn,0.455,3,0.11800000000000001,-5.51,1,CLONE,33,2000,0.0382,96.512,0.10099999999999999,2000;
166629,11061,0.795,['Jerry Butler'],0.604,179160,0.5870000000000001,0,3pKWkyMFrQ6lcuGvMRdAzM,1.37e-06,0,0.19699999999999998,-5.704,1,Never Give You Up,33,2000-01-01,0.027000000000000003,83.605,0.789,2000;
"166630,11062,0.8390000000000001,""['Johann Sebastian Bach', 'Robert Hill', 'Kolner Kammerorchester', 'Helmut Muller-Bruhl']"",0.33299999999999996,445693,0.293,0,4pvK1I2nsUIBHtuZbRpmTJ,0.00312,2,0.124,-18.248,1,""Sinfonia in D Major, BWV 1045: I. Allegro"",43,2000-08-20,0.0362,98.02799999999999,0.584,2000";
166631,11063,0.142,['Lou Rawls'],0.45399999999999996,178627,0.5710000000000001,0,7lemF5PY2O8aGkhHUyz2Bp,0.00016299999999999998,0,0.179,-8.977,1,Bring It On Home - Digitally Remastered 00,38,2000-06-06,0.0667,184.125,0.792,2000;
166632,11064,0.000169,['3 Doors Down'],0.429,187800,0.92,0,0odGXJAFUKArp6RNvLvvRR,6.1e-06,11,0.5539999999999999,-5.311,0,Better Life,37,2000,0.0353,153.106,0.9059999999999999,2000;
"166633,11065,0.0354,""['Drag-On', 'Kasseem Dean']"",0.71,223173,0.856,1,1oLJS489FjEmce4qzDolcb,0.0,1,0.135,-5.69,0,Spit These Bars,34,2000-01-01,0.414,120.26299999999999,0.81,2000";
166634,11066,7.759999999999999e-05,['New Found Glory'],0.359,168333,0.985,0,3D2ZhGxvaweSrZkFqoNblC,0.000299,1,0.147,-5.2970000000000015,0,Better Off Dead,36,2000-01-01,0.10400000000000001,103.274,0.455,2000;
166635,11067,0.79,['Los Tres Ases'],0.685,176160,0.387,0,7410XFJdR47lachsg3fkth,0.0,10,0.262,-4.1530000000000005,1,La Puerta,42,2000-07-11,0.0441,92.565,0.4920000000000001,2000;
"166636,11068,0.841,""['Johann Sebastian Bach', 'Gerald Hambitzer', 'Kolner Kammerorchester', 'Helmut Muller-Bruhl']"",0.539,264173,0.3720000000000001,0,07Xfe7Uj6BK9YMErnX4Gr9,0.00099,9,0.0919,-17.715999999999994,1,""Keyboard Concerto in A Major, BWV 1055: I. Allegro"",43,2000-07-20,0.0298,98.066,0.779,2000";
166637,11069,0.24,['Phil Vassar'],0.579,233082,0.735,0,3C9eaMeidcyMcAZrOGDqTE,0.0,2,0.38299999999999995,-3.985,1,Just Another Day In Paradise,33,2000,0.0272,146.57299999999995,0.696,2000;
166638,11070,2.75e-05,['NOFX'],0.373,109640,0.86,0,6JV3drSaqeGAcKjglOtopa,0.0,7,0.325,-4.298,1,Louise,40,2000-06-13,0.0386,156.003,0.72,2000;
166639,11071,0.307,['Los Alegres De Teran'],0.7020000000000001,228027,0.6609999999999999,0,6OjIo12chRbuy3VM5LMnZ7,0.00105,8,0.35700000000000004,-6.949,1,Alma Rendida - Live,38,2000-01-01,0.0444,108.693,0.8370000000000001,2000;
166640,11072,0.000553,['Godsmack'],0.41700000000000004,295733,0.789,1,6gi4VkNXLsl4lAWLU0aOqp,0.272,7,0.0693,-6.529,1,Trippin',36,2000-10-31,0.0481,174.175,0.10400000000000001,2000;
166641,11073,0.10099999999999999,['Pesado'],0.5670000000000001,158507,0.79,0,39aschcpc1E9rBdSCTcoZu,2.95e-06,5,0.12300000000000001,-7.4129999999999985,1,Pídeme,42,2000,0.0449,158.638,0.9620000000000001,2000;
"166642,11074,0.0292,""['Alan Braxe', 'Fred Falke']"",0.8590000000000001,294720,0.848,0,3EXPdW0NGGkPlyDMcScfgu,0.00151,1,0.304,-5.8420000000000005,1,Intro,51,2000-04-01,0.21600000000000005,123.93700000000001,0.61,2000";
166643,11075,0.759,['Los Razos'],0.6579999999999999,207307,0.58,0,3cpZz8hQVUtFuLRte4LYOT,3.9e-06,9,0.0951,-10.963,1,El Perro Mañoso,36,2000-03-07,0.0414,115.48200000000001,0.887,2000;
166644,11076,0.6509999999999999,['Incubus'],0.501,225133,0.322,0,55loC3HUNHhEGnpZf65Kd8,0.0,4,0.1,-10.227,1,Pardon Me - Acoustic,41,2000-02-22,0.0362,139.691,0.516,2000;
166645,11077,0.20600000000000002,['R. Kelly'],0.721,205440,0.633,0,0tXsaQKKujwxHoXNNWAhph,3.45e-06,10,0.076,-6.39,0,I Mean (I Don't Mean It),34,2000-11-07,0.0555,80.46600000000002,0.696,2000;
166646,11078,0.00024300000000000002,['The Smashing Pumpkins'],0.473,235067,0.924,0,1eLiYAsPJSE2YIgUvjXJXy,0.402,3,0.29100000000000004,-6.334,0,Age Of Innocence,40,2000-02-29,0.0523,150.007,0.498,2000;
166647,11079,0.21,['Quasimoto'],0.872,116107,0.7,1,1rA5rhoOl2uwJk6iXRBR0p,0.0,10,0.3720000000000001,-7.0310000000000015,0,Bad Character,37,2000-06-13,0.303,89.305,0.7390000000000001,2000;
166648,11080,0.209,['Jr. Walker & The All Stars'],0.61,214133,0.6890000000000001,0,2dlVeyhP1kM1xdfJGN6gpG,1.64e-05,1,0.0634,-7.08,1,Gotta Hold On To This Feeling,33,2000,0.031,113.48200000000001,0.863,2000;
166649,11081,0.307,['Los Originales De San Juan'],0.743,158573,0.6659999999999999,0,32cJBcgkXYAu4wAXqtKjBK,0.0,7,0.192,-11.620999999999999,1,El Encabronado,32,2000-01-01,0.0476,121.71600000000001,0.9620000000000001,2000;
166650,11082,0.00479,['Shyne'],0.716,223827,0.794,1,70fwL8BxBBR3YcOPo9iS2h,0.000789,10,0.0468,-4.441,0,That's Gangsta,35,2000,0.261,93.634,0.7809999999999999,2000;
166651,11083,0.0426,['The Avalanches'],0.664,233213,0.941,0,3OgzinZ8bjv07duHLrYgmV,0.0379,10,0.0881,-5.665,0,Flight Tonight,35,2000-01-01,0.0472,111.939,0.455,2000;
166652,11084,0.0329,['Quasimoto'],0.645,194747,0.687,1,4otXDehybuDBclKDqo6Zb1,7.6e-05,1,0.151,-10.649000000000001,1,Microphone Mathematics,38,2000-06-13,0.537,176.93599999999995,0.616,2000;
166653,11085,0.004079999999999999,['JAY-Z'],0.785,226067,0.8690000000000001,1,2AO4J6Moo7fULnHnzVxqjG,0.0,1,0.327,-5.746,1,Lyrical Exercise,40,2001-09-11,0.289,87.336,0.474,2001;
"166654,11086,0.8740000000000001,""[""""Destiny's Child""""]"",0.621,274973,0.204,0,3dlQvwebW9lJQy5mYy1T5Y,0.0,7,0.107,-8.968,1,Carol of the Bells a.k.a Opera of the Bells,41,2001-10-30,0.0346,92.84200000000001,0.22,2001";
166655,11087,0.0561,['Fat Pat'],0.946,380333,0.441,1,49iiN3Pjcg5cO7sYiX58WX,0.000582,2,0.237,-8.086,1,So Real (Screwed Version) (feat. Mike D & Lil Keke),36,2001-02-20,0.318,132.719,0.27399999999999997,2001;
"166656,11088,0.524,""['Jatin-Lalit', 'Lata Mangeshkar']"",0.429,471947,0.763,0,0eGtFJBfYUKF2CvNZJEu3M,0.000199,1,0.127,-5.91,1,Kabhi Khushi Kabhie Gham,53,2001-11-28,0.107,100.835,0.6679999999999999,2001";
"166657,11089,0.47100000000000003,""['La Combinación Vallenata', 'Jean Carlos Centeno', 'Beto Villa']"",0.782,333947,0.64,0,1b3CilamhqUS8istVckSxB,0.0,5,0.15,-5.4170000000000025,1,Qué Pena,54,2001-04-04,0.0359,137.833,0.883,2001";
166658,11090,0.0646,['Immortal Technique'],0.738,207160,0.684,1,2nSixAWlDX7TW6Zlui1sRw,0.0,4,0.534,-8.527000000000001,0,No Mercy,39,2001-09-18,0.38799999999999996,81.296,0.311,2001;
166659,11091,0.0234,['Nas'],0.54,131227,0.975,1,4O6OO8OtfMG8ZsCQhOOkmC,0.0,5,0.0725,-2.904,0,Stillmatic (The Intro),39,2001,0.38,175.68,0.52,2001;
"166660,11092,0.8290000000000001,""['Tony Jay', 'Tom Hulce']"",0.307,265840,0.261,0,4YZIDUeLKfzMiYMYMXTZXx,1.21e-05,3,0.0781,-15.239,1,""Out There - From """"The Hunchback of Notre Dame""""/Soundtrack"",38,2001-01-01,0.0387,105.584,0.249,2001";
166661,11093,0.0904,['Los Cachorros de Juan Villarreal'],0.727,260720,0.7929999999999999,0,4pw6EWV0ITLezSgsvCsGsm,1.42e-05,4,0.287,-8.005,1,El Cartel De Los Cielos,39,2001-06-04,0.124,101.81200000000001,0.818,2001;
166662,11094,0.7879999999999999,['Pepe Aguilar'],0.20800000000000002,243113,0.358,0,6ezVa5KmCVNYVeIJ0at916,0.00046699999999999997,9,0.214,-8.731,1,Enamorarse Así,48,2001-05-18,0.0337,176.80599999999995,0.32299999999999995,2001;
166663,11095,0.18899999999999997,['Keahiwai'],0.561,279213,0.451,0,7wSN9PBVjYLHokbdGnPOKy,0.0,3,0.0987,-9.58,1,Promised Love,37,2001-05-29,0.0351,144.08100000000005,0.875,2001;
166664,11096,0.0207,['Chris Knight'],0.514,256773,0.38299999999999995,0,7zhI9WKh529YwWqHulghx8,0.0006,5,0.18100000000000002,-10.994000000000002,1,north dakota,36,2001,0.0244,144.733,0.348,2001;
166665,11097,4.34e-05,['Megadeth'],0.51,265133,0.83,0,4Bfxp472zIwiSYjZsK76EN,0.21,4,0.0806,-4.586,0,Dread and the Fugitive Mind,45,2001-05-14,0.0863,164.175,0.483,2001;
"166666,11098,0.12300000000000001,['Stargard'],0.868,189307,0.794,0,4u5KfkBdLmCloPDTee9ZZV,0.0185,10,0.0335,-12.862,0,""Theme From """"Which Way Is Up"""" - Single Version"",37,2001-01-01,0.0503,103.61200000000001,0.941,2001";
"166667,11099,0.73,""['Gary Beach', 'Roger Bart', 'Peter Marinos', 'Ray Wills', 'Jeffry Denman', 'Kathy Fitzgerald', 'Nathan Lane', 'Matthew Broderick']"",0.528,307907,0.439,0,6jUZ27rzs0wtkqFcFpdoP5,0.0,1,0.604,-13.196,1,Keep It Gay,39,2001-03-26,0.78,82.441,0.738,2001";
166668,11100,0.39299999999999996,['Jay Chou'],0.602,195800,0.373,0,2dOBADnRFSLgzHgzTxc014,0.0,2,0.26899999999999996,-9.13,1,上海一九四三,45,2001-09-14,0.0326,174.035,0.358,2001;
166669,11101,0.285,['Los Cachorros de Juan Villarreal'],0.773,184200,0.8029999999999999,0,550m6FRrrMgS2BvrZY2j5l,0.0234,9,0.027999999999999997,-5.127999999999999,1,Tu Delirio,43,2001-06-03,0.0404,116.579,0.866,2001;
166670,11102,0.9229999999999999,['Howard Shore'],0.297,105880,0.01,0,6qbUU40ECmhtaIpvhopr9e,0.565,5,0.21899999999999997,-23.858,1,Farewell Dear Bilbo,44,2001,0.0395,87.765,0.23399999999999999,2001;
166671,11103,0.0366,['Tha Dogg Pound'],0.6920000000000001,321840,0.779,1,0PgqNgNQGUs0wKNPpvRLkq,0.0,6,0.615,-4.979,1,Dogg Pound Gangstaz,41,2001-05-01,0.295,96.397,0.773,2001;
166672,11104,0.895,['The Isaacs'],0.524,188133,0.29100000000000004,0,103fnn1xPjiaTLwNgCEu8p,0.0,4,0.10300000000000001,-10.74,1,Stand Still,38,2001-06-26,0.0287,133.967,0.32899999999999996,2001;
"166673,11105,0.961,""['Howard Shore', 'Edward Ross']"",0.0772,221227,0.14300000000000002,0,2WFlUh3vI3duc27xe7miox,0.7240000000000001,9,0.10300000000000001,-18.892,1,""The Road Goes Ever On..., Pt. 2 / """"In Dreams"""" (feat. Edward Ross)"",43,2001,0.0423,69.973,0.0385,2001";
166674,11106,0.9009999999999999,['Billy Joel'],0.436,216333,0.084,0,2r2XzhBMB4liDL9YW80Fqs,2.0600000000000006e-05,0,0.105,-14.513,1,And So It Goes,39,2001-10-02,0.0343,108.679,0.355,2001;
166675,11107,0.828,['Annette Moreno'],0.637,309812,0.33799999999999997,0,3xYw96Nv62VIhgd6bgtQDh,0.0044,4,0.139,-8.817,1,Me Diste Una Razón,45,2001-01-01,0.0283,120.04700000000001,0.21600000000000005,2001;
166676,11108,0.40299999999999997,['El Gran Combo De Puerto Rico'],0.679,291973,0.95,0,0w1su7w9OjsNBT6rDFmYnT,0.0,0,0.0505,-2.645,0,Se No Perdio el Amor,42,2001,0.0461,100.275,0.965,2001;
166677,11109,0.551,['Alex Ubago'],0.44799999999999995,310987,0.467,0,39pJIXIjx9qMkH9LzScpuT,0.0,0,0.127,-6.306,0,Sin miedo a nada,52,2001-09-21,0.0459,132.944,0.23800000000000002,2001;
"166678,11110,0.0564,""['Nas', 'Bravehearts']"",0.619,300559,0.7190000000000001,1,4F8FfoCCovgRfFMpQRKPMb,0.00125,7,0.77,-6.9239999999999995,1,Oochie Wally - Remix,35,2001-04-24,0.322,93.53299999999999,0.722,2001";
